order_id,order_date,supplier_id,product_id,category,quantity,unit_price,total_amount,promised_delivery_date,actual_delivery_date,promised_lead_days,actual_lead_days,days_late,on_time_flag,status
PO-13639,2024-03-12,SUP-014,PRD-019,Plumbing,68,-37.35,2539.8,2024-03-20,,8,,,,Cancelled
PO-13640,2026-01-05,SUP-003,PRD-001,Structural,67,314.55,21074.85,2026-01-13,2026-01-12,8,7,0,1,Delivered
PO-13643,2024-10-25,SUP-017,PRD-031,Finishes,53,88.35,4682.55,2024-11-06,,12,,,,Pending
PO-13646,2025-01-09,SUP-025,PRD-030,Safety,17,67.79,1152.43,2025-01-22,2025-01-21,13,12,0,1,Delivered
PO-13650,2026-02-11,SUP-014,PRD-022,Plumbing,76,118.14,8978.64,2026-02-17,2026-02-16,6,5,0,1,Delivered
PO-13654,2024-12-24,SUP-011,PRD-035,Electrical,10,209.31,2093.1,07/01/2025,,14,,,,Cancelled
PO-13657,2025-05-01,SUP-018,PRD-023,Finishes,36,97.33,3503.88,2025-05-22,,21,,,,Cancelled
PO-13662,2025-05-27,SUP-022,PRD-005,Structural,65,59.99,3899.35,2025-06-11,2025-06-16,15,20,5,0,Delivered
PO-13667,2025-01-03,SUP-004,PRD-007,Structural,39,314.65,12271.35,2025-01-17,2025-01-19,14,16,2,0,Delivered
PO-13671,2025-04-17,SUP-006,PRD-036,Concrete,57,94.32,5376.24,2025-04-23,,6,,,,Cancelled
PO-13672,2026-04-10,SUP-013,PRD-019,Plumbing,35,37.68,1318.8,2026-04-20,,10,,,,Cancelled
PO-13676,2025-11-19,SUP-016,PRD-023,Finishes,22,91.34,2009.48,2025-11-24,,5,,,,Cancelled
PO-13681,2026-02-26,SUP-002,PRD-006,Structural,80,42.84,3427.2,2026-03-08,,10,,,,Pending
PO-13685,2026-03-13,SUP-021,PRD-026,Safety,53,34.76,1842.28,23/03/2026,2026-04-02,10,20,10,0,Delivered
PO-13690,2025-09-15,SUP-023,PRD-011,Concrete,3,41.22,123.66,2025-10-05,,20,,,,Pending
PO-13691,2025-11-27,SUP-006,PRD-011,Concrete,78,38.31,2988.18,2025-12-06,2025-12-05,9,8,0,1,Delivered
PO-13694,10-27-2025,SUP-018,PRD-031,Finishes,21,94.86,1992.06,2025-11-16,,20,,,,Cancelled
PO-13697,2024-01-30,SUP-010,PRD-035,Electrical,13,201.89,2624.57,2024-02-04,2024-02-04,5,5,0,1,Delivered
PO-13701,2024-08-29,SUP-020,PRD-032,Safety,15,33.11,496.65,2024-09-08,,10,,,,Cancelled
PO-13702,2026-01-15,SUP-015,PRD-040,Plumbing,50,35.7,1785.0,2026-01-27,,12,,,,Pending
PO-13704,2024-02-14,SUP-002,PRD-006,Structural,22,44.04,968.88,2024-02-19,,5,,,,Cancelled
PO-13709,2026-03-18,SUP-007,PRD-012,Concrete,66,61.98,4090.68,2026-03-31,2026-04-02,13,15,2,0,Delivered
PO-13714,2025-01-09,SUP-016,PRD-031,Finishes,10,87.78,877.8,2025-01-14,2025-01-14,5,5,0,1,Delivered
PO-13717,2025-07-21,SUP-018,PRD-024,Finishes,15,45.37,680.55,07-08-2025,2025-08-14,17,24,7,0,Delivered
PO-13720,2024-09-25,SUP-016,PRD-031,Finishes,4,92.89,371.56,2024-10-02,2024-10-03,7,8,1,0,Delivered
PO-13724,2024-09-23,SUP-002,PRD-005,Structural,74,55.5,4107.0,30/09/2024,,7,,,,Cancelled
PO-13729,2024-04-03,SUP-024,PRD-018,Electrical,7,30.43,213.01,2024-04-23,2024-05-07,20,34,14,0,Delivered
PO-13730,2025-01-07,SUP-015,PRD-019,Plumbing,25,41.4,1035.0,2025-01-18,,11,,,,Pending
PO-13732,2025-08-19,SUP-017,PRD-039,Finishes,66,53.02,3499.32,2025-09-02,2025-09-02,14,14,0,1,Delivered
PO-13733,2024-03-20,SUP-016,PRD-039,Finishes,63,54.58,3438.54,2024-03-30,,10,,,,Cancelled
PO-13737,2025-08-06,SUP-002,PRD-007,Structural,33,322.8,10652.4,2025-08-12,,6,,,,Pending
PO-13741,2025-02-05,SUP-001,PRD-005,Structural,76,54.86,4169.36,2025-02-11,2025-02-11,6,6,0,1,Delivered
PO-13746,2025-06-02,SUP-014,PRD-022,Plumbing,57,-119.8,6828.6,2025-06-07,2025-06-07,5,5,0,1,Delivered
PO-13750,2024-10-09,SUP-022,PRD-038,Structural,30,47.76,1432.8,2024-10-21,2024-10-26,12,17,5,0,Delivered
PO-13754,2026-01-08,,PRD-036,Concrete,39,93.46,3644.94,16/01/2026,,8,,,,Pending
PO-13758,2024-05-07,SUP-005,PRD-009,Concrete,59,212.09,12513.31,2024-05-13,2024-05-13,6,6,0,1,Delivered
PO-13759,2024-11-20,SUP-001,PRD-003,Structural,14,44.39,621.46,2024-11-27,2024-11-28,7,8,1,0,Delivered
PO-13760,03/01/2024,SUP-016,PRD-023,Finishes,52,90.22,4691.44,2024-01-11,2024-01-11,8,8,0,1,Delivered
PO-13763,2025-01-08,SUP-003,PRD-038,Structural,54,49.7,2683.8,2025-01-14,2025-01-17,6,9,3,0,Delivered
PO-13764,2024-06-28,SUP-010,PRD-035,Electrical,57,195.82,11161.74,2024-07-06,,8,,,,Pending
PO-13766,2024-10-31,SUP-024,PRD-015,Electrical,73,382.05,27889.65,2024-11-18,2024-11-18,18,18,0,1,Delivered
PO-13767,2024-01-22,SUP-014,PRD-021,Plumbing,61,55.2,3367.2,01/02/2024,2024-02-01,10,10,0,1,Delivered
PO-13771,2024-08-30,SUP-018,PRD-031,Finishes,12,94.58,1134.96,2024-09-20,2024-10-11,21,42,21,0,Delivered
PO-13773,2025-02-07,SUP-002,PRD-007,Structural,11,333.71,3670.81,2025-02-17,,10,,,,Pending
PO-13777,2026-03-13,SUP-003,PRD-006,Structural,6,42.3,253.8,2026-03-23,2026-03-23,10,10,0,1,Delivered
PO-13782,2026-01-21,SUP-010,PRD-016,Electrical,15,12.19,182.85,2026-01-26,2026-01-25,5,4,0,1,Delivered
PO-13786,2024-10-14,SUP-007,PRD-010,Concrete,48,22.09,1060.32,2024-10-26,2024-11-05,12,22,10,0,Delivered
PO-13790,21-05-2025,SUP-008,PRD-013,Concrete,43,18.52,796.36,2025-06-04,2025-06-04,14,14,0,1,Delivered
PO-13795,2025-09-12,SUP-018,PRD-039,Finishes,69,56.09,3870.21,2025-10-01,,19,,,,Cancelled
PO-13799,2025/04/24,SUP-008,PRD-008,Concrete,19,18.56,352.64,2025-05-06,,12,,,,Cancelled
PO-13802,2024-05-23,SUP-006,PRD-036,Concrete,77,96.09,7398.93,2024-06-01,2024-06-01,9,9,0,1,Delivered
PO-13807,02-17-2025,SUP-013,PRD-034,Plumbing,68,39.55,2689.4,2025-02-23,,6,,,,Pending
PO-13808,2024-01-10,SUP-006,PRD-008,Concrete,68,18.63,1266.84,2024-01-15,2024-01-14,5,4,0,1,Delivered
PO-13813,2026-02-09,SUP-025,PRD-033,Safety,12,199.12,2389.44,19/02/2026,2026-02-18,10,9,0,1,Delivered
PO-13818,2024-09-03,SUP-010,PRD-035,Electrical,8,201.83,1614.64,2024-09-08,,5,,,,Pending
PO-13823,2024-09-20,SUP-019,PRD-026,Safety,4,32.38,129.52,2024-09-25,2024-09-25,5,5,0,1,Delivered
PO-13828,2024-11-11,SUP-003,PRD-001,Structural,57,335.38,19116.66,21/11/2024,2024-11-20,10,9,0,1,Delivered
PO-13831,2024-09-10,SUP-001,PRD-004,Structural,59,86.52,5104.68,2024-09-17,,7,,,,Pending
PO-13836,2024-01-10,SUP-016,PRD-031,Finishes,39,90.67,3536.13,2024-01-18,,8,,,,Pending
PO-13837,2025-03-10,SUP-017,PRD-039,Finishes,74,51.24,3791.76,2025-03-24,,14,,,,Cancelled
PO-13840,2025-11-04,SUP-013,PRD-021,Plumbing,74,55.65,4118.1,12/11/2025,2025-11-13,8,9,1,0,Delivered
PO-13843,2025-01-15,SUP-020,PRD-033,Safety,12,-188.47,2261.64,2025-01-20,,5,,,,Pending
PO-13847,2024-10-25,SUP-017,PRD-023,Finishes,39,94.5,3685.5,2024-11-07,2024-11-07,13,13,0,1,Delivered
PO-13852,2025-07-30,SUP-020,PRD-030,Safety,77,65.53,5045.81,04/08/2025,2025-08-04,5,5,0,1,Delivered
PO-13857,2024-02-21,SUP-003,PRD-006,Structural,15,43.58,653.7,2024-02-28,2024-03-02,7,10,3,0,Delivered
PO-13862,2024-04-03,SUP-016,PRD-024,Finishes,2,-46.34,92.68,2024-04-10,2024-04-10,7,7,0,1,Delivered
PO-13865,12-09-2024,SUP-004,PRD-003,Structural,37,48.61,1798.57,2024-12-20,2024-12-25,11,16,5,0,Delivered
PO-13868,01-03-2024,SUP-004,PRD-003,Structural,59,45.06,2658.54,2024-01-14,2024-01-16,11,13,2,0,Delivered
PO-13871,2024-01-04,SUP-001,PRD-006,Structural,9,41.43,372.87,2024-01-13,,9,,,,Pending
PO-13872,2024-09-20,SUP-013,PRD-040,Plumbing,31,36.62,1135.22,2024-09-25,,5,,,,Pending
PO-13876,2025-05-09,SUP-019,PRD-026,Safety,13,33.33,433.29,2025-05-17,,8,,,,Cancelled
PO-13878,2025-10-30,SUP-017,PRD-031,Finishes,29,96.34,2793.86,2025-11-13,2025-11-15,14,16,2,0,Delivered
PO-13879,2026-03-11,SUP-020,PRD-037,Safety,70,54.22,3795.4,2026-03-17,2026-03-18,6,7,1,0,Delivered
PO-13884,2025-07-23,SUP-013,PRD-040,Plumbing,39,34.82,1357.98,2025-07-29,2025-07-28,6,5,0,1,Delivered
PO-13886,2024-10-07,SUP-008,PRD-012,Concrete,36,68.03,2449.08,2024-10-17,2024-10-17,10,10,0,1,Delivered
PO-13889,20-01-2026,SUP-018,PRD-024,Finishes,24,46.33,1111.92,2026-02-09,,20,,,,Cancelled
PO-13894,2024-02-01,SUP-009,PRD-017,Electrical,8,68.51,548.08,2024-02-09,2024-02-12,8,11,3,0,Delivered
PO-13896,2025-09-09,SUP-022,PRD-001,Structural,43,314.86,13538.98,23-09-2025,,14,,,,Cancelled
PO-13898,2024-03-12,SUP-001,PRD-038,Structural,14,49.06,686.84,2024-03-21,2024-03-24,9,12,3,0,Delivered
PO-13900,16/05/2024,SUP-004,PRD-006,Structural,36,44.55,1603.8,2024-05-27,2024-05-27,11,11,0,1,Delivered
PO-13903,2025-10-21,SUP-017,PRD-023,Finishes,55,95.12,5231.6,2025-10-31,2025-10-31,10,10,0,1,Delivered
PO-13905,2026-01-29,SUP-024,PRD-016,Electrical,45,11.5,517.5,2026-02-17,2026-02-24,19,26,7,0,Delivered
PO-13907,2025-01-22,SUP-016,PRD-025,Finishes,48,14.35,688.8,01-02-2025,2025-02-02,10,11,1,0,Delivered
PO-13912,2024-07-09,SUP-009,PRD-015,Electrical,17,333.27,5665.59,2024-07-19,2024-07-20,10,11,1,0,Delivered
PO-13915,2024-02-14,SUP-017,PRD-039,Finishes,45,56.39,2537.55,2024-02-24,,10,,,,Pending
PO-13918,2025-08-08,SUP-010,PRD-014,Electrical,6,191.91,1151.46,2025-08-15,,7,,,,Pending
PO-13923,2024-02-09,SUP-017,PRD-031,Finishes,32,97.86,3131.52,02-22-2024,2024-02-22,13,13,0,1,Delivered
PO-13928,2025-12-17,SUP-024,PRD-035,Electrical,4,185.39,741.56,2026-01-04,2026-01-18,18,32,14,0,Delivered
PO-13931,2025-11-27,SUP-004,PRD-004,Structural,18,92.38,1662.84,2025-12-10,,13,,,,Pending
PO-13936,2025-08-21,SUP-006,PRD-036,Concrete,14,93.56,1309.84,27/08/2025,2025-08-27,6,6,0,1,Delivered
PO-13937,2024-10-22,SUP-022,PRD-007,Structural,3,316.7,950.1,2024-11-05,2024-11-05,14,14,0,1,Delivered
PO-13938,28/08/2024,SUP-021,PRD-037,Safety,74,57.33,4242.42,2024-09-09,,12,,,,Pending
PO-13943,09/10/2025,SUP-010,PRD-017,Electrical,32,68.63,2196.16,2025-10-14,2025-10-14,5,5,0,1,Delivered
PO-13948,2024-06-06,SUP-012,PRD-017,Electrical,18,64.62,1163.16,2024-06-22,2024-06-29,16,23,7,0,Delivered
PO-13949,2024-05-30,SUP-015,PRD-020,Plumbing,79,44.7,3531.3,2024-06-09,,10,,,,Pending
PO-13950,2025-08-08,SUP-016,PRD-031,Finishes,66,89.94,5936.04,2025-08-13,,5,,,,Pending
PO-13954,08-12-2025,SUP-013,PRD-040,Plumbing,73,35.57,2596.61,2025-08-22,2025-08-21,10,9,0,1,Delivered
PO-13959,2025-12-25,SUP-022,PRD-007,Structural,67,348.2,23329.4,01-08-2026,,14,,,,Pending
PO-13960,2025-07-17,SUP-016,PRD-024,Finishes,22,44.1,970.2,2025-07-27,2025-07-28,10,11,1,0,Delivered
PO-13962,11/04/2024,SUP-005,PRD-010,Concrete,64,23.08,1477.12,2024-04-16,,5,,,,Cancelled
PO-13965,04-23-2025,SUP-020,PRD-026,Safety,3,31.65,94.95,2025-05-03,2025-05-02,10,9,0,1,Delivered
PO-13967,2024-04-08,SUP-014,PRD-021,Plumbing,15,54.84,822.6,2024-04-14,2024-04-14,6,6,0,1,Delivered
PO-13971,2024-08-07,SUP-005,PRD-013,Concrete,78,18.43,1437.54,2024-08-12,2024-08-12,5,5,0,1,Delivered
PO-13973,2024-04-09,SUP-001,PRD-003,Structural,11,45.58,501.38,04-18-2024,2024-04-17,9,8,0,1,Delivered
PO-13974,2024-08-15,SUP-021,PRD-027,Safety,22,183.08,4027.76,2024-08-29,2024-08-29,14,14,0,1,Delivered
PO-13978,2025-04-03,SUP-012,PRD-017,Electrical,7,71.11,497.77,2025-04-22,2025-05-13,19,40,21,0,Delivered
PO-13979,2024-09-12,SUP-011,PRD-016,Electrical,57,12.25,698.25,2024-09-27,2024-09-26,15,14,0,1,Delivered
PO-13982,2025-07-09,SUP-013,PRD-022,Plumbing,23,120.84,2779.32,2025-07-15,2025-07-14,6,5,0,1,Delivered
PO-13986,2025-07-24,SUP-021,PRD-032,Safety,14,33.87,474.18,2025-08-05,2025-08-07,12,14,2,0,Delivered
PO-13991,2024-03-11,SUP-017,PRD-024,Finishes,41,48.96,2007.36,2024-03-26,,15,,,,Pending
PO-13994,11-06-2025,SUP-007,PRD-011,Concrete,9,38.66,347.94,2025-11-17,2025-11-22,11,16,5,0,Delivered
PO-13995,2024-02-23,SUP-024,PRD-017,Electrical,36,70.89,2552.04,2024-03-13,,19,,,,Cancelled
PO-13999,2024-11-29,SUP-021,PRD-032,Safety,32,32.86,1051.52,10/12/2024,2024-12-10,11,11,0,1,Delivered
PO-14004,2024-11-13,SUP-004,PRD-004,Structural,24,86.24,2069.76,25/11/2024,2024-11-25,12,12,0,1,Delivered
PO-14007,2025-02-21,SUP-010,PRD-017,Electrical,49,69.38,3399.62,02/03/2025,2025-03-01,9,8,0,1,Delivered
PO-14010,2024-04-12,SUP-024,PRD-014,Electrical,17,230.74,3922.58,2024-04-30,2024-04-30,18,18,0,1,Delivered
PO-14012,2026-02-25,SUP-003,PRD-006,Structural,9,42.49,382.41,03-04-2026,2026-03-04,7,7,0,1,Delivered
PO-14013,2024-01-19,SUP-019,PRD-037,Safety,23,54.45,1252.35,28/01/2024,,9,,,,Pending
PO-14016,02/05/2024,SUP-011,PRD-035,Electrical,66,209.37,13818.42,2024-05-13,,11,,,,Cancelled
PO-14018,2025-07-07,SUP-005,PRD-013,Concrete,45,19.26,866.7,2025-07-16,2025-07-16,9,9,0,1,Delivered
PO-14021,2024-12-05,SUP-008,PRD-008,Concrete,9,19.5,175.5,2024-12-15,,10,,,,Cancelled
PO-14026,2024-02-13,SUP-011,PRD-035,Electrical,7,190.07,1330.49,2024-02-27,,14,,,,Cancelled
PO-14029,2025-01-21,SUP-005,PRD-011,Concrete,31,39.81,1234.11,2025-01-26,2025-01-26,5,5,0,1,Delivered
PO-14030,12/02/2025,SUP-005,PRD-009,Concrete,46,210.96,9704.16,2025-02-17,2025-02-17,5,5,0,1,Delivered
PO-14035,08/09/2025,SUP-013,PRD-021,Plumbing,80,55.26,4420.8,2025-09-14,2025-09-15,6,7,1,0,Delivered
PO-14039,2024-07-17,SUP-016,PRD-039,Finishes,2,52.01,104.02,2024-07-26,2024-07-26,9,9,0,1,Delivered
PO-14043,2024-03-01,SUP-009,PRD-017,Electrical,8,69.26,554.08,2024-03-09,2024-03-08,8,7,0,1,Delivered
PO-14048,2025-11-07,SUP-008,PRD-008,Concrete,17,18.32,311.44,11-17-2025,,10,,,,Pending
PO-14050,2025-08-25,SUP-015,PRD-040,Plumbing,35,36.38,1273.3,2025-09-07,2025-09-17,13,23,10,0,Delivered
PO-14052,2026/03/27,SUP-006,PRD-009,Concrete,67,206.05,13805.35,2026-04-02,2026-04-05,6,9,3,0,Delivered
PO-14057,2024-05-01,SUP-020,PRD-028,Safety,53,17.71,938.63,2024-05-11,2024-05-14,10,13,3,0,Delivered
PO-14059,2025-12-02,,PRD-029,Safety,16,43.64,698.24,2025-12-12,2025-12-17,10,15,5,0,Delivered
PO-14062,2024-07-19,SUP-017,PRD-023,Finishes,21,86.49,1816.29,2024-08-03,2024-08-05,15,17,2,0,Delivered
PO-14065,2025-07-23,SUP-023,PRD-036,Concrete,48,99.42,4772.16,2025-08-13,2025-08-16,21,24,3,0,Delivered
PO-14067,2026-02-20,SUP-019,PRD-032,Safety,36,31.52,1134.72,2026-02-25,2026-02-25,5,5,0,1,Delivered
PO-14068,2025-04-22,SUP-015,PRD-020,Plumbing,72,43.45,3128.4,2025-05-06,2025-05-06,14,14,0,1,Delivered
PO-14070,2025-07-24,SUP-022,PRD-038,Structural,13,47.49,617.37,2025-08-03,2025-08-03,10,10,0,1,Delivered
PO-14074,2025-01-21,SUP-018,PRD-031,Finishes,68,95.11,6467.48,2025-02-09,2025-02-08,19,18,0,1,Delivered
PO-14076,2024-04-09,SUP-025,PRD-026,Safety,75,35.05,2628.75,2024-04-22,,13,,,,Pending
PO-14078,2026-02-24,SUP-021,PRD-029,Safety,50,42.54,2127.0,2026-03-06,,10,,,,Cancelled
PO-14080,2024-04-02,SUP-002,PRD-002,Structural,5,289.58,1447.9,2024-04-11,2024-04-10,9,8,0,1,Delivered
PO-14084,2024-01-04,SUP-001,PRD-003,Structural,61,45.35,2766.35,2024-01-12,2024-01-15,8,11,3,0,Delivered
PO-14088,2026-02-11,SUP-004,PRD-004,Structural,56,90.08,5044.48,2026-02-24,2026-03-01,13,18,5,0,Delivered
PO-14090,2025-01-27,SUP-022,PRD-007,Structural,80,318.16,25452.8,2025-02-08,,12,,,,Cancelled
PO-14094,2024-07-15,SUP-005,PRD-013,Concrete,3,18.36,55.08,2024-07-22,2024-07-22,7,7,0,1,Delivered
PO-14096,04-03-2026,SUP-024,PRD-016,Electrical,73,13.92,1016.16,2026-04-23,,20,,,,Delivered
PO-14099,2026-03-23,SUP-011,PRD-035,Electrical,34,209.06,7108.04,03/04/2026,2026-04-03,11,11,0,1,Delivered
PO-14104,2024-07-30,SUP-021,PRD-030,Safety,30,67.91,2037.3,2024-08-13,2024-08-13,14,14,0,1,Delivered
PO-14109,2024-05-20,SUP-005,PRD-012,Concrete,18,63.39,1141.02,2024-05-27,,7,,,,Pending
PO-14114,2025-04-29,SUP-009,PRD-015,Electrical,3,356.95,1070.85,2025-05-05,2025-05-04,6,5,0,1,Delivered
PO-14115,2025-01-31,SUP-024,PRD-016,Electrical,54,12.51,675.54,2025-02-17,2025-02-20,17,20,3,0,Delivered
PO-14120,31/12/2024,SUP-012,PRD-014,Electrical,30,212.87,6386.1,2025-01-17,,17,,,,Cancelled
PO-14122,2025-09-12,SUP-014,PRD-022,Plumbing,78,120.89,9429.42,09-19-2025,,7,,,,Cancelled
PO-14126,2026-03-20,SUP-022,PRD-004,Structural,48,88.56,4250.88,2026-03-30,2026-03-30,10,10,0,1,Delivered
PO-14131,2025-03-28,SUP-002,PRD-005,Structural,54,54.51,2943.54,2025-04-03,2025-04-03,6,6,0,1,Delivered
PO-14135,2024-07-02,SUP-001,PRD-005,Structural,76,55.5,4218.0,2024-07-08,,6,,,,Cancelled
PO-14136,2025-03-31,SUP-021,PRD-028,Safety,50,19.22,961.0,2025-04-14,,14,,,,Cancelled
PO-14139,02-14-2024,SUP-010,PRD-014,Electrical,42,191.9,8059.8,2024-02-21,2024-02-21,7,7,0,1,Delivered
PO-14144,2026-02-26,SUP-014,PRD-021,Plumbing,45,56.71,2551.95,2026-03-04,2026-03-04,6,6,0,1,Delivered
PO-14146,2024-01-05,SUP-002,PRD-006,Structural,15,41.79,626.85,2024-01-13,2024-01-13,8,8,0,1,Delivered
PO-14147,2025-07-28,SUP-014,PRD-021,Plumbing,56,54.45,3049.2,2025-08-02,2025-08-02,5,5,0,1,Delivered
PO-14150,2024-07-04,SUP-002,PRD-004,Structural,35,88.16,3085.6,07-14-2024,2024-07-14,10,10,0,1,Delivered
PO-14152,2025-03-20,SUP-013,PRD-034,Plumbing,4,37.48,149.92,2025-03-30,,10,,,,Cancelled
PO-14153,2025-01-06,SUP-025,PRD-030,Safety,61,69.22,4222.42,2025-01-21,2025-01-26,15,20,5,0,Delivered
PO-14156,2024-12-12,SUP-018,PRD-024,Finishes,48,49.95,2397.6,2024-12-30,2024-12-30,18,18,0,1,Delivered
PO-14159,2025-02-20,SUP-002,PRD-003,Structural,76,46.56,3538.56,2025-02-27,,7,,,,Pending
PO-14161,2026-03-02,SUP-013,PRD-040,Plumbing,11,36.25,398.75,2026-03-08,2026-03-08,6,6,0,1,Delivered
PO-14163,2025-08-18,SUP-025,PRD-026,Safety,11,32.93,362.23,2025-09-02,2025-09-12,15,25,10,0,Delivered
PO-14168,2024-04-26,SUP-022,PRD-005,Structural,78,55.63,4339.14,2024-05-11,2024-05-11,15,15,0,1,Delivered
PO-14172,2025-09-23,SUP-006,PRD-012,Concrete,4,62.33,249.32,2025-10-01,2025-10-01,8,8,0,1,Delivered
PO-14175,2025-05-07,SUP-025,PRD-029,Safety,2,44.52,89.04,2025-05-18,2025-05-20,11,13,2,0,Delivered
PO-14176,13/09/2024,SUP-017,PRD-039,Finishes,44,50.52,2222.88,2024-09-27,2024-09-29,14,16,2,0,Delivered
PO-14181,2025-08-07,SUP-022,PRD-006,Structural,59,43.45,2563.55,2025-08-18,2025-08-23,11,16,5,0,Delivered
PO-14186,2025-09-17,SUP-013,PRD-021,Plumbing,65,55.73,3622.45,2025-09-23,2025-09-23,6,6,0,1,Delivered
PO-14190,2024-10-16,SUP-002,PRD-003,Structural,75,46.38,3478.5,21/10/2024,2024-10-21,5,5,0,1,Delivered
PO-14194,2024-07-10,SUP-023,PRD-010,Concrete,76,23.11,1756.36,2024-07-28,,18,,,,Cancelled
PO-14199,2025-09-04,SUP-020,PRD-026,Safety,44,32.85,1445.4,2025-09-12,,8,,,,Cancelled
PO-14200,2024-07-15,SUP-016,PRD-023,Finishes,30,91.61,2748.3,2024-07-22,2024-07-22,7,7,0,1,Delivered
PO-14202,2025-10-17,SUP-011,PRD-018,Electrical,16,29.75,476.0,2025-11-01,,15,,,,Pending
PO-14203,2024-03-15,SUP-016,PRD-039,Finishes,70,51.17,3581.9,2024-03-22,2024-03-22,7,7,0,1,Delivered
PO-14207,2024-05-27,SUP-017,PRD-031,Finishes,33,95.96,3166.68,2024-06-11,2024-06-13,15,17,2,0,Delivered
PO-14210,2025-10-13,SUP-022,PRD-007,Structural,39,337.79,13173.81,2025-10-28,2025-10-28,15,15,0,1,Delivered
PO-14211,09-13-2024,SUP-001,PRD-005,Structural,70,54.74,3831.8,19/09/2024,2024-09-19,6,6,0,1,Delivered
PO-14212,2024-03-05,SUP-017,PRD-024,Finishes,78,49.36,3850.08,2024-03-18,2024-03-20,13,15,2,0,Delivered
PO-14217,2024-01-12,SUP-008,PRD-011,Concrete,23,40.35,928.05,2024-01-25,2024-01-24,13,12,0,1,Delivered
PO-14221,2024-06-10,SUP-001,PRD-006,Structural,24,41.95,1006.8,20/06/2024,,10,,,,Pending
PO-14223,2026-02-12,SUP-016,PRD-039,Finishes,59,52.41,3092.19,21/02/2026,2026-02-20,9,8,0,1,Delivered
PO-14225,2025-12-11,SUP-023,PRD-012,Concrete,28,62.22,1742.16,2025-12-30,2026-01-06,19,26,7,0,Delivered
PO-14230,2026-02-04,SUP-013,PRD-022,Plumbing,57,122.24,6967.68,2026-02-12,2026-02-11,8,7,0,1,Delivered
PO-14232,2026-01-26,SUP-020,PRD-027,Safety,67,190.77,12781.59,2026-02-05,2026-02-05,10,10,0,1,Delivered
PO-14236,2024-09-27,SUP-019,PRD-033,Safety,14,189.73,2656.22,2024-10-05,2024-10-05,8,8,0,1,Delivered
PO-14241,2025-03-05,SUP-021,PRD-029,Safety,61,44.05,2687.05,2025-03-15,,10,,,,Pending
PO-14246,2025-12-22,SUP-020,PRD-030,Safety,24,-67.04,1608.96,2025-12-29,,7,,,,Cancelled
PO-14250,2025-03-14,SUP-023,PRD-036,Concrete,14,93.54,1309.56,01/04/2025,,18,,,,Pending
PO-14253,2024-07-15,SUP-012,PRD-035,Electrical,58,221.24,12831.92,2024-08-05,,21,,,,Pending
PO-14258,2024-12-11,SUP-017,PRD-023,Finishes,52,91.93,4780.36,2024-12-24,,13,,,,Pending
PO-14263,2024-10-18,SUP-018,PRD-025,Finishes,67,13.98,936.66,2024-11-06,2024-11-09,19,22,3,0,Delivered
PO-14267,2025-03-03,SUP-021,PRD-029,Safety,70,45.15,3160.5,2025-03-16,,13,,,,Pending
PO-14272,15-05-2024,SUP-025,PRD-026,Safety,17,34.52,586.84,2024-05-27,2024-06-06,12,22,10,0,Delivered
PO-14277,20/05/2025,SUP-001,PRD-003,Structural,34,45.23,1537.82,2025-05-27,,7,,,,Pending
PO-14278,2024-10-01,SUP-024,PRD-018,Electrical,62,28.43,1762.66,18-10-2024,,17,,,,Pending
PO-14280,2026-02-12,SUP-014,PRD-019,Plumbing,7,39.05,273.35,17/02/2026,2026-02-16,5,4,0,1,Delivered
PO-14283,2025-07-08,SUP-003,PRD-007,Structural,35,330.79,11577.65,15/07/2025,,7,,,,Pending
PO-14287,2025-04-16,SUP-017,PRD-023,Finishes,62,88.2,5468.4,2025-05-01,2025-05-01,15,15,0,1,Delivered
PO-14288,01-02-2024,SUP-011,PRD-016,Electrical,78,13.1,1021.8,2024-02-13,2024-02-13,12,12,0,1,Delivered
PO-14291,05-13-2024,SUP-004,PRD-003,Structural,46,47.23,2172.58,2024-05-24,2024-05-24,11,11,0,1,Delivered
PO-14293,02/04/2024,SUP-003,PRD-004,Structural,39,85.92,3350.88,2024-04-08,2024-04-11,6,9,3,0,Delivered
PO-14296,05-11-2024,SUP-023,PRD-011,Concrete,31,41.18,1276.58,2024-11-23,2024-11-23,18,18,0,1,Delivered
PO-14298,03-13-2024,SUP-019,PRD-026,Safety,18,32.83,590.94,2024-03-23,2024-03-23,10,10,0,1,Delivered
PO-14300,2025-06-26,SUP-014,PRD-020,Plumbing,70,43.05,3013.5,2025-07-04,,8,,,,Pending
PO-14302,2024-05-30,SUP-021,PRD-028,Safety,19,19.13,363.47,2024-06-14,,15,,,,Pending
PO-14303,2024-02-07,SUP-022,PRD-001,Structural,13,321.15,4174.95,2024-02-19,2024-02-19,12,12,0,1,Delivered
PO-14305,2024-09-09,SUP-018,PRD-025,Finishes,61,13.72,836.92,2024-09-25,,16,,,,Pending
PO-14310,2024-06-27,SUP-010,PRD-017,Electrical,30,67.57,2027.1,2024-07-06,2024-07-06,9,9,0,1,Delivered
PO-14315,2026-03-27,,PRD-034,Plumbing,24,39.4,945.6,2026-04-04,2026-04-04,8,8,0,1,Delivered
PO-14320,2025-01-01,SUP-009,PRD-016,Electrical,41,12.1,496.1,2025-01-07,2025-01-06,6,5,0,1,Delivered
